,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
10,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.59633028,16.81003283,62.47400612,26.65394795,11.41284404,4.757175322,3.345565749,1.374369909,2,0.853396202,112.9051988,71.43976507,155,113.8287462,48.85260313,53.80018287,41.96708291,20.6235068,15.2709544,0,0,0,0,1148.810398,1507.564839,550.1657492,684.5940475,399.97342,100.5823818,189.7024517,2.458960245,1.002040606,217,113.1009174,7.162079511,3.71274397,1.816513761,0.299638078,2.44648318,3.69591037,2.042813456,1.999083504,0.856269113,1.607795827,1.204892966,0.812127674,0.183486239,0.299638078,1.021406728,0.999541752,0,0,0,0,1003062.08,410130.4707,17.78593272,188.2691131,3.677073394,75.65749235,114.5168196,5.63,97.36840979,4.702262997,0.960247706,236.6019664,114.8165138,-0.042813456,0.993495274,66.25474006,13.54829801,51.87579563,5.836351111,95.08963582,28.1392441,1.793362763,120.8695977,5.565113142,0.708571988,109.3006981,33.73668098,2.265111831,0.854904746,118.7663994,15.18722638,81.00006051,61.95566564,1.387578849,1.460686755,1.391810248,1.303500246,1.15719711,1.536465752,1.136994612,1.201868734,0.701887118,1.189808189,1.202801218,0.641383625,1.209464141,15.42542551,183.9271779,2.315260198,0,111.8483064,5.427174581,35.0077143,23.26044217,1.308431215,0.715033281,222.8533979,109.6472411,0.312934842,21.7335916,16.35,134
11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,23.940625,16.92578125,61.953125,26.9765625,11.315625,4.776171875,3.375,1.375,1.996875,0.854763834,114.1875,71.28009826,155,114.915625,48.915625,54.63892906,42.27976133,20.88070043,15.45471309,0,0,0,0,1175.455375,1502.576814,562.07275,681.6024784,399.97342,102.8998525,189.6619122,2.4363125,1.0036875,217,115.4,7.190625,3.7859375,1.8125,0.3046875,2.5,3.75,2.003125,1.996875,0.875,1.640625,1.203125,0.820605469,0.1875,0.3046875,1.015625,1.009277344,0,0,0,0,994957.1875,409136.8051,17.87625,188.978125,3.727075,77.328125,114.540625,5.60521875,99.7484375,4.806609375,0.94790625,236.7033125,114.540625,0.003125,0.984444219,67.63840625,12.0984039,46.11676023,6.343727486,89.20712107,33.50680126,1.858248451,110.9568334,4.946334503,0.725831195,100.7902104,34.01787369,2.405984563,0.80682001,106.0418516,14.64068484,80.33494874,60.92536531,1.407675863,1.48334103,1.429310822,1.337362405,1.183035215,1.58030215,1.156963919,1.211730607,0.720580845,1.214355033,1.23745192,0.661220231,1.215989656,15.46543886,184.6214066,2.350035302,0,111.7923289,5.402412994,35.61461036,24.3357341,1.363153057,0.703138684,223.0659167,109.2982556,0.312691143,22.44216369,16,134
12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,23.94375,16.9296875,61.96875,26.984375,11.31875,4.77890625,3.375,1.375,1.99375,0.8518384,114.3125,71.40628476,155,114.95625,48.95625,54.65078313,42.29457891,20.88592672,15.46189925,0,0,0,0,1178.94325,1502.246792,563.143625,681.0735473,399.97342,103.017665,189.5463889,2.435125,1.004875,217,115.4875,7.19375,3.790625,1.8125,0.3046875,2.5,3.75,2.00625,1.99375,0.875,1.640625,1.21875,0.828515625,0.1875,0.3046875,1.03125,1.018359375,0,0,0,0,993651.875,409955.4718,17.88375,188.89375,3.721775,77.34375,114.70625,5.6066875,100.073125,4.81290625,0.947875,237.080875,114.70625,0.00625,0.985622313,67.6886875,12.09657873,46.16517678,6.346769283,89.19629643,33.45905777,1.859219707,110.8250473,4.944338879,0.725808218,100.9655542,34.02541031,2.403652819,0.807598753,106.0264374,14.63751363,80.33759726,60.90940506,1.41551667,1.491430869,1.455643066,1.349159792,1.188236902,1.609660255,1.171855048,1.220163238,0.721547057,1.222578033,1.248585334,0.66801064,1.22266404,15.47270363,184.5469632,2.349053167,0,111.9287765,5.404878327,35.61669254,24.41350702,1.365840283,0.702973414,223.8256462,109.4472501,0.323159291,22.4694133,16,134
13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,0,0,0,0,0,0,23.95625,16.9453125,62.03125,27.015625,11.33125,4.78984375,3.375,1.375,1.98125,0.84013393,114.8125,71.92501893,155,115.11875,49.11875,54.69819938,42.35384922,20.9068319,15.49064386,0,0,0,0,1192.89475,1501.240465,567.427125,679.1286949,399.97342,103.488915,189.1378372,2.430375,1.009625,217,115.8375,7.20625,3.809375,1.8125,0.3046875,2.5,3.75,2.01875,1.98125,0.875,1.640625,1.28125,0.858203125,0.1875,0.3046875,1.09375,1.052734375,0,0,0,0,988430.625,413263.9419,17.91375,188.55625,3.700575,77.40625,115.36875,5.6125625,101.371875,4.83809375,0.94775,238.591125,115.36875,0.01875,0.990334688,67.8898125,12.08933112,46.36018008,6.358974929,89.1530176,33.27729214,1.863113558,110.3077976,4.936444702,0.725716319,101.6807305,34.06520471,2.394352078,0.810726788,105.9650446,14.62484249,80.34819309,60.8456476,1.433831781,1.50927567,1.516772409,1.377289818,1.200676307,1.675602492,1.210384411,1.242183677,0.72353191,1.245646166,1.275750807,0.690481634,1.239556464,15.50179685,184.2494895,2.345128731,0,112.4762342,5.414750911,35.62502249,24.72709217,1.376642267,0.702312724,226.8905279,110.0452619,0.368655666,22.57874301,16,134
14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,23.96875,16.9609375,62.09375,27.046875,11.34375,4.80078125,3.375,1.375,1.96875,0.828399914,115.3125,72.46676938,155,115.28125,49.28125,54.74561563,42.41311953,20.92773707,15.51938847,0,0,0,0,1206.84625,1500.733598,571.710625,677.4542774,399.97342,103.960165,188.8143057,2.425625,1.014375,217,116.1875,7.21875,3.828125,1.8125,0.3046875,2.5,3.75,2.03125,1.96875,0.875,1.640625,1.34375,0.884765625,0.1875,0.3046875,1.15625,1.083984375,0,0,0,0,983209.375,416632.0869,17.94375,188.21875,3.679375,77.46875,116.03125,5.6184375,102.670625,4.86328125,0.947625,240.101375,116.03125,0.03125,0.995047063,68.0909375,12.08216855,46.55730256,6.371241843,89.10977035,33.11043902,1.867021473,109.8065458,4.928692345,0.725624434,102.4176393,34.12039232,2.385093683,0.813875543,105.9040745,14.61219327,80.35879172,60.78202347,1.440381377,1.513423684,1.53600739,1.388808991,1.205561234,1.694199667,1.231648299,1.254231866,0.72376112,1.260634859,1.287851039,0.709315658,1.247874194,15.53094477,183.9524953,2.341210851,0,113.0263696,5.424641529,35.63335438,25.04470524,1.387529681,0.701652655,229.9973776,110.6465412,0.420557304,22.68860468,16,134
15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,23.28125,16.1015625,60.953125,28.13134766,11.15625,4.922851563,3.359375,1.359375,1.96875,0.855930188,114.84375,72.04911706,155,115.859375,49.859375,52.86191875,40.05849844,21.3284806,16.07041083,0,0,0,0,1187.985,1500.733383,573.746875,683.4652057,399.97342,103.1992275,189.3156761,2.42109375,1.01890625,217,116.234375,6.8125,3.369140625,1.8125,0.3046875,2.34375,3.588867188,2,2,0.65625,1.250976563,1.1875,0.8125,0.1875,0.3046875,1,1,0,0,0,0,989112.5,413362.4794,18.1640625,189.46875,3.56040625,78.125,114.703125,5.65203125,100.7596875,4.908203125,0.950484375,237.9291875,114.703125,0,0.984015969,70.13953125,13.88743091,52.92802823,5.287138856,97.67506719,26.33188679,1.626758841,108.7899834,5.269888397,0.691853024,103.666447,30.17810898,2.19089023,0.867198849,119.3204956,15.13285228,80.11704559,60.42075581,1.46468671,1.517231353,1.422370736,1.361130952,1.22116514,1.611877127,1.195577928,1.278582506,0.737313831,1.236976941,1.258780601,0.658488106,1.315228243,15.65821196,185.0144118,2.290323898,0,111.9587516,5.460165067,35.15461394,24.60205221,1.390308832,0.71192636,225.7488792,109.4842015,0.345409205,23.04009512,16,133.5
16,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.64417178,16.8263766,62.39877301,26.6987843,11.39877301,4.759682337,3.349693252,1.374534232,2,0.853994431,113.0674847,71.40028403,155,113.9754601,48.85844405,53.9161362,42.01045188,20.65883964,15.29612123,0,0,0,0,1152.057669,1506.922507,551.6852761,684.2546054,399.97342,100.8908352,189.7136272,2.45595092,1.002160413,217,113.4110429,7.165644172,3.722383229,1.81595092,0.300350032,2.45398773,3.703564304,2.036809816,1.999322519,0.858895706,1.612405435,1.202453988,0.812224773,0.18404908,0.300350032,1.018404908,0.999661259,0,0,0,0,1002108.589,409879.4324,17.79754601,188.3803681,3.684828221,75.88957055,114.4969325,5.626319018,97.65662577,4.71601227,0.958521472,236.5632331,114.7546012,-0.036809816,0.992060862,66.44171779,13.54490288,51.80691965,5.832928594,94.9368933,28.13914968,1.791252108,120.7654999,5.559650819,0.707410226,109.284927,33.71652122,2.261000476,0.854024004,118.6928676,15.11002619,80.90745588,61.81399863,1.388723718,1.46210489,1.391383741,1.30572153,1.159719208,1.536146444,1.136685091,1.201505955,0.704278255,1.191645251,1.205296875,0.642984711,1.208976918,15.43001407,184.0347782,2.320241441,0,111.8213265,5.423348507,35.09190285,23.3978434,1.315606881,0.71337679,222.7769449,109.5773023,0.311459131,21.82787345,16.3,133.5
17,8.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,23.01017075,15.98467453,61.69087099,27.4030951,11.28385625,4.84718706,3.333908648,1.352244445,1.982740554,0.856609614,113.6275658,71.97983108,155,114.7511558,49.42128507,52.20131765,39.79333494,20.8371759,15.63824194,0,0,0,0,1185.916575,1523.546956,568.7650311,690.4785516,399.97342,104.8945058,192.2287999,2.441497873,1.012227453,217,114.8188375,6.862355914,3.355890547,1.808296862,0.309906089,2.379337977,3.626426112,2.027491833,1.9996221,0.647229242,1.234614815,1.205449054,0.805472777,0.191703138,0.309906089,1.013745916,0.99981105,0,0,0,0,994878.7955,414398.8289,17.93293472,188.5986562,3.570660605,76.51297541,114.3976453,5.644744499,100.5432676,4.862948283,0.9599722,239.3849514,114.5900881,-0.027491833,0.99893828,68.3921223,13.50618026,51.67238461,5.884404758,94.52890294,28.13894111,1.801886627,119.7657459,5.503619144,0.708386346,110.472394,33.66358593,2.254644151,0.858265842,117.9452006,15.53500554,80.41561154,61.33036323,1.372154477,1.445685341,1.373368009,1.294168471,1.156087497,1.529834509,1.11024506,1.1780711,0.711597005,1.19102035,1.195875455,0.654874941,1.184697934,15.47167394,184.2148263,2.286474299,0,111.6205037,5.451138197,34.650785,24.06995293,1.357632388,0.721619747,227.3301791,109.2724415,0.360842239,22.37058258,16.223,133.4
18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.15,0,0,0,0,0,0,0,23.865625,16.83203125,62.075,27.0375,11.340625,4.798046875,3.371875,1.371875,1.9875,0.845951354,114.328125,71.37073439,155,115.028125,49.028125,54.4427,42.034475,20.92216056,15.51172077,0,0,0,0,1188.86275,1503.592219,566.5279063,680.4334086,399.97342,103.081415,189.4097457,2.44075,0.99925,217,115.865625,7.171875,3.7578125,1.8125,0.3046875,2.5,3.75,2.028125,1.977949219,0.83125,1.563789063,1.234375,0.828515625,0.1875,0.3046875,1.046875,1.020703125,0,0,0,0,992988.75,409381.5303,17.9128125,188.8125,3.690365625,77.415625,114.26875,5.626875,100.969375,4.87909375,0.94834375,238.21475,114.26875,0.003125,0.989879217,67.73925,11.03529205,43.00265708,5.825980949,85.98756253,28.26660452,1.556945105,109.5618253,7.659193323,0.723319923,92.11404892,35.8599837,2.342766113,0.74300308,97.39874058,14.69345696,80.29788776,60.69088082,1.436108606,1.511426116,1.498029545,1.351923877,1.212224516,1.663015391,1.213679218,1.279469465,0.727278625,1.247712545,1.248287211,0.693141147,1.234559369,15.49951301,184.4789854,2.341954931,0,111.524037,5.432503022,35.56781965,24.60481724,1.379150906,0.705110079,225.7610763,108.9962177,0.346081898,22.50034244,16,133
19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17,0,0,0,0,0,0,0,24.58629442,17.84576709,63.06598985,26.03123631,11.50380711,4.681483354,3.387055838,1.408178515,2.008248731,0.843307661,113.4581218,71.50380757,155,114.0114213,48.74255972,56.44287437,44.65216086,20.75117933,15.33725984,0,0,0,0,1153.09835,1500.118223,544.8601459,676.5832154,399.97342,97.74509137,187.9984745,2.465742386,0.989094025,217,113.642132,7.467005076,4.077153495,1.818527919,0.29707993,2.557106599,3.806454366,2.052030457,1.977634054,1.039340102,1.924361939,1.239847716,0.83127464,0.181472081,0.29707993,1.058375635,1.019425262,0,0,0,0,1002426.142,407561.0182,17.76294416,188.4219543,3.805494924,76.0786802,114.6383249,5.61481599,97.51840102,4.651681472,0.949480964,235.9869289,114.8515228,-0.030456853,0.990696436,65.95647208,12.12638659,46.71090971,6.174195791,91.01890983,25.19700281,1.623737468,113.868792,4.996126858,0.720083707,99.22999346,31.11180196,2.21327248,0.814078263,106.6708173,14.38858464,81.42305909,61.74743896,1.430320779,1.505259929,1.487041791,1.345246387,1.195715537,1.628902056,1.21049358,1.250755713,0.70301362,1.225641994,1.240671751,0.664472406,1.234295502,15.41849559,184.0700458,2.379957782,0,111.9713991,5.411174688,36.03624072,23.47992577,1.308079838,0.696713619,222.0240748,109.7086974,0.312497674,21.70353243,15.76,133
20,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.5393053,16.79027035,62.56368068,26.60020996,11.42961609,4.754090508,3.340645948,1.374141672,2,0.85268478,112.7117611,71.48665216,155,113.6538696,48.84449034,53.6619716,41.91470693,20.5813916,15.24078345,0,0,0,0,1144.939793,1508.327768,548.3545399,684.9971889,399.97342,100.2147189,189.689171,2.462547227,1.001874201,217,112.7312614,7.157830591,3.701240419,1.817184644,0.298787804,2.437538087,3.686757788,2.049969531,1.998751523,0.85313833,1.602298802,1.207800122,0.811992806,0.182815356,0.298787804,1.024984765,0.999375761,0,0,0,0,1004198.598,410428.5806,17.77209019,188.1365021,3.667829982,75.38086533,114.5405241,5.634387569,97.02486898,4.685874467,0.962305302,236.6481347,114.8903108,-0.049969531,0.99520503,66.03187081,13.55235999,51.95816252,5.840444795,95.27230147,28.13937959,1.795887651,120.9946818,5.571672401,0.709961128,109.319516,33.76088021,2.270028587,0.855957294,118.8544669,15.27968147,81.11000714,62.12428469,1.386200921,1.45898278,1.392314643,1.300841875,1.154184086,1.53684207,1.137365117,1.202302829,0.699040958,1.187607565,1.199818719,0.639472435,1.210046641,15.41995794,183.7990053,2.309336743,0,111.8804739,5.43173862,34.90762906,23.0977196,1.299929246,0.717012771,222.9445607,109.7306634,0.314702962,21.62174363,16.41,133
21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,23.98125,16.9765625,62.15625,27.078125,11.35625,4.81171875,3.375,1.375,1.95625,0.816601901,115.8125,73.03246125,155,115.44375,49.44375,54.79303188,42.47238984,20.94864224,15.54813308,0,0,0,0,1220.79775,1500.724614,575.994125,676.0473007,399.97342,104.431415,188.5752216,2.420875,1.019125,217,116.5375,7.23125,3.846875,1.8125,0.3046875,2.5,3.75,2.04375,1.95625,0.875,1.640625,1.40625,0.908203125,0.1875,0.3046875,1.21875,1.112109375,0,0,0,0,977988.125,420067.5101,17.97375,187.88125,3.658175,77.53125,116.69375,5.6243125,103.969375,4.88846875,0.9475,241.611625,116.69375,0.04375,0.999759438,68.2920625,12.07509117,46.75651743,6.383569671,89.06655473,32.9587249,1.870943363,109.321512,4.921082478,0.725532563,103.1758148,34.1908986,2.375878127,0.817044779,105.8435279,14.59956591,80.36939314,60.71853227,1.437756005,1.506120967,1.519796886,1.388110567,1.204539387,1.674755997,1.241612497,1.25923411,0.722546659,1.270290912,1.288961033,0.726055147,1.249832854,15.56014749,183.6559798,2.337299517,0,113.5791957,5.434550213,35.64168822,25.36639796,1.398503199,0.700993206,233.1467698,111.2511058,0.479765978,22.7990009,16,133
22,8.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,23.09110064,16.01137496,61.55441249,27.48082148,11.25842836,4.850471691,3.341100645,1.352403922,1.982647496,0.857692045,113.916708,71.91014975,155,115.0140059,49.42711359,52.39650647,39.86442323,20.90043193,15.68421883,0,0,0,0,1191.824318,1522.304302,571.5361614,689.8129195,399.97342,105.4599191,192.2419595,2.436114279,1.012346831,217,115.3732028,6.867005454,3.371759909,1.807263262,0.311178575,2.392166584,3.639840975,2.016856718,1.999857926,0.650718889,1.240947054,1.201165097,0.805567771,0.192736738,0.311178575,1.008428359,0.999928963,0,0,0,0,993158.7382,413934.9366,17.95413981,188.7959841,3.583717402,76.92550818,114.3620476,5.638353991,101.0669782,4.887981532,0.956936539,239.3318756,114.4800446,-0.016856718,0.996446383,68.73229425,13.50025905,51.55145992,5.878400145,94.26078155,28.13897298,1.79817865,119.5928036,5.494505857,0.706346521,110.4493443,33.6286923,2.247426381,0.856723349,117.8184469,15.39594897,80.24755704,61.07780482,1.374012182,1.448061107,1.372599739,1.297980962,1.160431614,1.529280149,1.109706893,1.177439579,0.715823963,1.194104539,1.200187206,0.657675735,1.183842538,15.48001412,184.4058452,2.294973129,0,111.5719558,5.444514605,34.79546395,24.32491125,1.371019237,0.718719448,227.217482,109.1479458,0.358131605,22.54494877,16.136,132.9
23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,23.890625,16.86328125,61.778125,27.03490234,11.265625,4.812402344,3.375,1.375,2,0.857062238,113.921875,71.02032437,155,115.053125,49.053125,54.49223438,42.09639297,20.77626239,15.42588446,0,0,0,0,1221.08425,1597.431212,591.23325,759.9366285,399.97342,103.1542275,189.4280715,2.4365625,1.0034375,217,115.575,7.140625,3.7109375,1.8125,0.3046875,2.453125,3.6796875,2,2,0.875,1.640625,1.234375,0.836230469,0.1875,0.3046875,1,1,0.046875,0.092871094,0,0,993945.9375,408951.824,17.81296875,188.996875,3.80244375,77.209375,114.05625,5.60159375,105.4753125,5.097546875,0.9479375,243.0065625,114.05625,0.046875,0.984672281,67.85146875,12.75700464,47.55828016,9.275637519,87.15702126,30.13621238,2.035152187,287.80427,13.80579394,0.723605231,257.7700616,37.67029728,3.682239362,0.846571965,105.7079815,14.68009865,80.33230039,60.96479239,1.405898265,1.500686953,1.515355733,1.334949371,1.187568078,1.626742668,1.286124809,1.348110027,0.722851874,1.293973979,1.232279874,0.662603842,1.234061672,15.38383735,184.6406642,2.360722171,0,111.2738715,5.395898183,35.58769254,24.83062434,1.395290391,0.703303992,227.6542604,108.7087345,0.331104718,22.54211017,16,132.9
24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,25.09375,17.73046875,62.15625,26.953125,11.34375,4.80078125,3.4375,1.4375,1.96875,0.823693059,116.5625,73.89507146,155,116.46875,50.46875,57.71699063,43.92246445,21.95648707,16.93391972,0,0,0,0,1200.47125,1489.090623,567.648125,669.1041455,399.97342,93.647665,186.2460009,2.4225,1.0175,217,116.1875,7.21875,3.828125,1.8125,0.3046875,2.5,3.75,2.03125,1.96875,0.875,1.640625,1.34375,0.884765625,0.1875,0.3046875,1.15625,1.083984375,0,0,0,0,980690.625,417884.953,18.18125,189.34375,3.74125,78.53125,116.78125,5.6496875,102.070625,4.86328125,0.925625,239.238875,116.78125,0.03125,0.996512688,70.3659375,12.67710345,48.47134402,5.804349525,92.82945885,30.7049737,1.732467565,101.8968461,4.835065851,0.696225237,98.043298,31.22538353,2.320895515,0.83861519,109.1394064,13.85992801,82.26873734,60.44582112,1.592892335,1.625185448,1.602371633,1.486221273,1.299616169,1.804577167,1.355172187,1.418137512,0.719589416,1.31835632,1.376281773,0.71938294,1.464507739,15.64751205,184.8172031,2.414609498,0,113.7016641,5.453814732,37.41862136,24.94388694,1.387529681,0.668498604,228.8389203,111.390679,0.438555477,22.9798184,16,132
25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,23.9625,16.953125,62.0625,27.03125,11.3375,4.7953125,3.375,1.375,1.9875,0.84598775,114.4375,71.48200896,155,115.05,49.05,54.7097,42.368225,20.91137931,15.49689655,0,0,0,0,1189.369,1504.02862,565.5805,680.0819789,399.97342,103.11579,189.3982789,2.441625,0.998375,217,116.05,7.2125,3.81875,1.8125,0.3046875,2.5,3.75,2.025,1.975,0.875,1.640625,1.2375,0.8315625,0.1875,0.3046875,1.05,1.02375,0,0,0,0,992618.75,409688.3832,17.9125,188.8,3.704925,77.45,114.3875,5.62825,100.915,4.83125,0.9482,237.9985,114.3875,0,0.98772529,67.75175,12.08667396,46.48320127,6.23102224,90.0543336,25.19087508,1.631577052,112.4000233,4.933147005,0.719142745,100.1254026,30.93315677,2.19089023,0.81209535,106.1160512,14.62174829,80.31006117,60.67605384,1.428852196,1.503628763,1.489816839,1.349847892,1.207198007,1.65110122,1.199171084,1.236667383,0.725085044,1.237804159,1.247351372,0.678691017,1.23059516,15.49924906,184.4676815,2.345825678,0,111.668566,5.434083608,35.62695943,24.59763942,1.37296992,0.704550387,225.547101,109.1634585,0.344920462,22.50659753,16,132
26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,23.846875,16.80859375,61.98125,26.990625,11.321875,4.781640625,3.371875,1.371875,1.996875,0.854763834,114.046875,71.12506606,155,114.896875,48.896875,54.38073125,41.95701406,20.89523168,15.47469356,0,0,0,0,1175.811625,1502.79552,563.0939375,681.9940862,399.97342,102.8311025,189.6980826,2.43765625,1.00234375,217,115.3125,7.153125,3.7296875,1.8125,0.3046875,2.5,3.75,2.009375,1.996816406,0.83125,1.563789063,1.196875,0.814394531,0.1875,0.3046875,1.009375,1.003066406,0,0,0,0,995721.5625,408356.8452,17.88,189.009375,3.710953125,77.3125,114.259375,5.6085,99.8509375,4.855890625,0.948146875,236.9601875,114.259375,0.003125,0.986534844,67.61653125,12.09590344,46.61617322,5.374739863,88.49557722,30.94548805,1.667120482,115.4901571,8.402939537,0.709234169,98.6587597,38.59835787,2.405984563,0.761309747,106.3269702,14.71019563,80.31456097,60.88972096,1.408591386,1.484039324,1.414371092,1.32649125,1.185919303,1.565569183,1.161100487,1.249396811,0.722305612,1.21936169,1.226008202,0.672817205,1.214395423,15.46869861,184.6501184,2.345841558,0,111.5146603,5.406889203,35.55701372,24.3497283,1.369723847,0.704174333,223.3256315,108.9857377,0.31368991,22.43158871,16,132
